"daily"
Date,Crop,Stage,AbBiom,OrgBiom/Leaf,OrgBiom/Fruit,Yield,LAI,Precip,Mois_1,Mois_2,Mois_3,Mois_1,Mois_2,Mois_3,SOC_1,SOC_2,SOC_3,Tavg,Globrad
2012-07-20,barley/spring barley,1,53,53,0,0,0.106,3.1483,0.066,0.081,0.084,0.066,0.081,0.084,0.0507,0.0507,0.0507,20.7458,19.7004
2012-07-21,barley/spring barley,1,53,53,0,0,0.106,0.2768,0.047,0.076,0.081,0.047,0.076,0.081,0.0507,0.0507,0.0507,20.0487,25.038
2012-07-22,barley/spring barley,1,53,53,0,0,0.106,1.695,0.064,0.073,0.079,0.064,0.073,0.079,0.0507,0.0507,0.0507,19.2183,19.8882
2012-07-23,barley/spring barley,1,53,53,0,0,0.106,1.9478,0.065,0.069,0.077,0.065,0.069,0.077,0.0507,0.0507,0.0507,19.9662,21.6087
2012-07-24,barley/spring barley,1,53,53,0,0,0.106,0,0.047,0.065,0.076,0.047,0.065,0.076,0.0507,0.0507,0.0507,20.0833,26.1058
2012-07-25,barley/spring barley,1,53,53,0,0,0.106,0,0.047,0.062,0.074,0.047,0.062,0.074,0.0507,0.0507,0.0507,21.5317,25.3895
2012-07-26,barley/spring barley,1,53,53,0,0,0.106,0,0.047,0.058,0.072,0.047,0.058,0.072,0.0507,0.0507,0.0507,23.3371,24.9285
2012-07-27,barley/spring barley,1,53,53,0,0,0.106,0,0.047,0.055,0.071,0.047,0.055,0.071,0.0507,0.0507,0.0507,24.3338,23.4289
2012-07-28,barley/spring barley,1,53,53,0,0,0.106,4.0903,0.085,0.058,0.069,0.085,0.058,0.069,0.0507,0.0507,0.0507,23.9575,21.0469
2012-07-29,barley/spring barley,1,53,53,0,0,0.106,0,0.06,0.059,0.067,0.06,0.059,0.067,0.0507,0.0507,0.0507,22.2946,25.5647
2012-07-30,barley/spring barley,1,53,53,0,0,0.106,0,0.042,0.056,0.065,0.042,0.056,0.065,0.0507,0.0507,0.0507,21.3404,25.4568
2012-07-31,barley/spring barley,1,53,53,0,0,0.106,0,0.042,0.055,0.063,0.042,0.055,0.063,0.0507,0.0507,0.0507,21.4696,25.4126
2012-08-01,barley/spring barley,1,53,53,0,0,0.106,0,0.042,0.055,0.062,0.042,0.055,0.062,0.0507,0.0507,0.0507,23.5363,23.7139
2012-08-02,barley/spring barley,1,53,53,0,0,0.106,0.5689,0.048,0.055,0.06,0.048,0.055,0.06,0.0507,0.0507,0.0507,25.6417,17.457
2012-08-03,barley/spring barley,1,53,53,0,0,0.106,2.0745,0.069,0.055,0.058,0.069,0.055,0.058,0.0507,0.0507,0.0507,25.2029,18.1067
2012-08-04,barley/spring barley,1,53,53,0,0,0.106,0.5059,0.055,0.055,0.057,0.055,0.055,0.057,0.0507,0.0507,0.0507,24.165,18.7527
2012-08-05,barley/spring barley,1,53,53,0,0,0.106,0.3795,0.058,0.055,0.056,0.058,0.055,0.056,0.0507,0.0507,0.0507,27.2442,20.5482
2012-08-06,barley/spring barley,1,53,53,0,0,0.106,0,0.044,0.055,0.056,0.044,0.055,0.056,0.0507,0.0507,0.0507,26.8613,21.2484
2012-08-07,barley/spring barley,1,53,53,0,0,0.106,0,0.044,0.055,0.056,0.044,0.055,0.056,0.0507,0.0507,0.0507,27.985,22.3076
2012-08-08,barley/spring barley,1,53,53,0,0,0.106,1.0476,0.054,0.054,0.055,0.054,0.054,0.055,0.0507,0.0507,0.0507,27.0892,18.9502
2012-08-09,barley/spring barley,1,53,53,0,0,0.106,0,0.054,0.054,0.055,0.054,0.054,0.055,0.0507,0.0507,0.0507,20.9025,20.1936
2012-08-10,barley/spring barley,1,53,53,0,0,0.106,0,0.053,0.054,0.055,0.053,0.054,0.055,0.0507,0.0507,0.0507,20.7858,20.1438
2012-08-11,barley/spring barley,1,53,53,0,0,0.106,3.1462,0.083,0.055,0.055,0.083,0.055,0.055,0.0507,0.0507,0.0507,20.0771,19.7124
2012-08-12,barley/spring barley,1,53,53,0,0,0.106,0,0.065,0.056,0.055,0.065,0.056,0.055,0.0507,0.0507,0.0507,20.4488,18.3964
2012-08-13,barley/spring barley,1,53,53,0,0,0.106,2.0671,0.063,0.057,0.055,0.063,0.057,0.055,0.0507,0.0507,0.0507,21.4621,15.5532
2012-08-14,barley/spring barley,1,53,53,0,0,0.106,0,0.048,0.055,0.055,0.048,0.055,0.055,0.0507,0.0507,0.0507,20.4312,21.6151
2012-08-15,barley/spring barley,1,53,53,0,0,0.106,0.3757,0.051,0.055,0.055,0.051,0.055,0.055,0.0507,0.0507,0.0507,20.1267,16.8327
2012-08-16,barley/spring barley,1,53,53,0,0,0.106,0.7379,0.059,0.055,0.055,0.059,0.055,0.055,0.0507,0.0507,0.0507,19.3625,18.4112
2012-08-17,barley/spring barley,1,53,53,0,0,0.106,6.8301,0.083,0.086,0.06,0.083,0.086,0.06,0.0507,0.0507,0.0507,17.1238,14.959
2012-08-18,barley/spring barley,1,53,53,0,0,0.106,2.9957,0.071,0.085,0.08,0.071,0.085,0.08,0.0507,0.0507,0.0507,17.4225,18.0847
2012-08-19,barley/spring barley,1,53,53,0,0,0.106,7.6183,0.077,0.088,0.089,0.077,0.088,0.089,0.0507,0.0507,0.0507,17.035,12.5745
2012-08-20,barley/spring barley,1,53,53,0,0,0.106,4.5145,0.071,0.086,0.088,0.071,0.086,0.088,0.0507,0.0507,0.0507,18.095,15.1429
2012-08-21,barley/spring barley,1,53,53,0,0,0.106,0.823,0.062,0.08,0.084,0.062,0.08,0.084,0.0507,0.0507,0.0507,12.1404,10.1987
2012-08-22,barley/spring barley,1,53,53,0,0,0.106,0,0.042,0.075,0.081,0.042,0.075,0.081,0.0507,0.0507,0.0507,13.6167,21.5377
2012-08-23,barley/spring barley,1,53,53,0,0,0.106,4.2931,0.084,0.076,0.079,0.084,0.076,0.079,0.0507,0.0507,0.0507,16.4971,13.754
2012-08-24,barley/spring barley,1,53,53,0,0,0.106,0,0.061,0.072,0.077,0.061,0.072,0.077,0.0507,0.0507,0.0507,18.1454,19.4473
2012-08-25,barley/spring barley,1,53,53,0,0,0.106,15.5915,0.106,0.092,0.091,0.106,0.092,0.091,0.0507,0.0507,0.0507,15.2692,4.353
2012-08-26,barley/spring barley,1,53,53,0,0,0.106,0,0.068,0.085,0.087,0.068,0.085,0.087,0.0507,0.0507,0.0507,18.8179,18.0755
2012-08-27,barley/spring barley,1,53,53,0,0,0.106,1.5791,0.067,0.08,0.084,0.067,0.08,0.084,0.0507,0.0507,0.0507,14.7904,18.5947
2012-08-28,barley/spring barley,1,53,53,0,0,0.106,9.384,0.075,0.088,0.09,0.075,0.088,0.09,0.0507,0.0507,0.0507,18.3888,11.13
2012-08-29,barley/spring barley,1,53,53,0,0,0.106,24.1138,0.199,0.092,0.09,0.199,0.092,0.09,0.0507,0.0507,0.0507,17.8608,6.0425
2012-08-30,barley/spring barley,1,53,53,0,0,0.106,7.5685,0.157,0.092,0.091,0.157,0.092,0.091,0.0507,0.0507,0.0507,14.7042,3.5444
2012-08-31,barley/spring barley,1,53,53,0,0,0.106,0,0.077,0.088,0.09,0.077,0.088,0.09,0.0507,0.0507,0.0507,13.5567,17.1001
2012-09-01,barley/spring barley,1,53,53,0,0,0.106,0,0.062,0.082,0.085,0.062,0.082,0.085,0.0507,0.0507,0.0507,12.8367,18.3734
2012-09-02,,0,0,0,0,0,0,0,0.045,0.077,0.082,0.045,0.077,0.082,0.0507,0.0507,0.0507,11.055,16.5122
2012-09-03,,0,0,0,0,0,0,0.3595,0.048,0.072,0.079,0.048,0.072,0.079,0.0507,0.0507,0.0507,15.3671,14.635
2012-09-04,,0,0,0,0,0,0,3.5269,0.083,0.072,0.077,0.083,0.072,0.077,0.0507,0.0507,0.0507,15.7729,16.1231
2012-09-05,,0,0,0,0,0,0,0.7774,0.053,0.07,0.074,0.053,0.07,0.074,0.0507,0.0507,0.0507,15.2304,17.1236
2012-09-06,,0,0,0,0,0,0,2.5192,0.078,0.069,0.071,0.078,0.069,0.071,0.0507,0.0507,0.0507,16.3642,16.066
2012-09-07,,0,0,0,0,0,0,4.762,0.066,0.084,0.082,0.066,0.084,0.082,0.0507,0.0507,0.0507,14.2042,9.0798
2012-09-08,,0,0,0,0,0,0,0.1748,0.042,0.077,0.08,0.042,0.077,0.08,0.0507,0.0507,0.0507,11.965,12.2429
2012-09-09,,0,0,0,0,0,0,2.9115,0.071,0.07,0.077,0.071,0.07,0.077,0.0507,0.0507,0.0507,11.105,8.7069
2012-09-10,,0,0,0,0,0,0,0.1426,0.041,0.063,0.074,0.041,0.063,0.074,0.0507,0.0507,0.0507,10.6292,13.5051
2012-09-11,,0,0,0,0,0,0,0,0.041,0.059,0.072,0.041,0.059,0.072,0.0507,0.0507,0.0507,11.4629,15.2838
2012-09-12,,0,0,0,0,0,0,0,0.041,0.054,0.069,0.041,0.054,0.069,0.0507,0.0507,0.0507,15.7396,16.2525
2012-09-13,,0,0,0,0,0,0,0,0.041,0.054,0.067,0.041,0.054,0.067,0.0507,0.0507,0.0507,16.265,16.5094
2012-09-14,,0,0,0,0,0,0,0,0.041,0.054,0.064,0.041,0.054,0.064,0.0507,0.0507,0.0507,16.3225,16.2147
2012-09-15,,0,0,0,0,0,0,0,0.041,0.053,0.062,0.041,0.053,0.062,0.0507,0.0507,0.0507,17.3117,11.644
2012-09-16,,0,0,0,0,0,0,6.4878,0.089,0.07,0.062,0.089,0.07,0.062,0.0507,0.0507,0.0507,15.06,5.8852
2012-09-17,,0,0,0,0,0,0,0,0.064,0.069,0.061,0.064,0.069,0.061,0.0507,0.0507,0.0507,12.6917,14.7777
2012-09-18,,0,0,0,0,0,0,0,0.049,0.066,0.061,0.049,0.066,0.061,0.0507,0.0507,0.0507,12.5638,12.41
2012-09-19,,0,0,0,0,0,0,0,0.049,0.062,0.061,0.049,0.062,0.061,0.0507,0.0507,0.0507,13.3092,14.4982
2012-09-20,,0,0,0,0,0,0,0,0.049,0.056,0.059,0.049,0.056,0.059,0.0507,0.0507,0.0507,13.8563,14.9608
2012-09-21,,0,0,0,0,0,0,0,0.049,0.055,0.057,0.049,0.055,0.057,0.0507,0.0507,0.0507,14.4942,14.7319
2012-09-22,,0,0,0,0,0,0,0.322,0.053,0.054,0.056,0.053,0.054,0.056,0.0507,0.0507,0.0507,16.6988,12.4944
2012-09-23,,0,0,0,0,0,0,2.6078,0.078,0.054,0.056,0.078,0.054,0.056,0.0507,0.0507,0.0507,15.2183,7.332
2012-09-24,,0,0,0,0,0,0,0,0.053,0.054,0.055,0.053,0.054,0.055,0.0507,0.0507,0.0507,10.4675,11.2425
2012-09-25,,0,0,0,0,0,0,0,0.053,0.054,0.055,0.053,0.054,0.055,0.0507,0.0507,0.0507,10.3579,13.042
2012-09-26,,0,0,0,0,0,0,0,0.052,0.054,0.055,0.052,0.054,0.055,0.0507,0.0507,0.0507,10.8258,10.3726
2012-09-27,,0,0,0,0,0,0,0,0.052,0.054,0.055,0.052,0.054,0.055,0.0507,0.0507,0.0507,14.3729,12.884
2012-09-28,,0,0,0,0,0,0,0,0.051,0.053,0.055,0.051,0.053,0.055,0.0507,0.0507,0.0507,17.0708,12.9522
2012-09-29,,0,0,0,0,0,0,0,0.051,0.053,0.055,0.051,0.053,0.055,0.0507,0.0507,0.0507,14.5704,11.7566
2012-09-30,,0,0,0,0,0,0,1.6009,0.067,0.053,0.055,0.067,0.053,0.055,0.0507,0.0507,0.0507,11.6475,8.6223
2012-10-01,,0,0,0,0,0,0,0,0.042,0.053,0.055,0.042,0.053,0.055,0.0507,0.0507,0.0507,11.0496,11.1128
2012-10-02,,0,0,0,0,0,0,0,0.042,0.053,0.055,0.042,0.053,0.055,0.0507,0.0507,0.0507,9.0688,11.3147
2012-10-03,,0,0,0,0,0,0,0,0.042,0.053,0.055,0.042,0.053,0.055,0.0507,0.0507,0.0507,13.4213,11.0306
2012-10-04,,0,0,0,0,0,0,0,0.042,0.053,0.054,0.042,0.053,0.054,0.0507,0.0507,0.0507,13.3638,8.0415
2012-10-05,,0,0,0,0,0,0,4.5778,0.085,0.056,0.054,0.085,0.056,0.054,0.0507,0.0507,0.0507,12.8275,5.6104
2012-10-06,,0,0,0,0,0,0,0,0.057,0.057,0.054,0.057,0.057,0.054,0.0507,0.0507,0.0507,12.7125,9.4736
2012-10-07,,0,0,0,0,0,0,0.0812,0.044,0.054,0.054,0.044,0.054,0.054,0.0507,0.0507,0.0507,14.7938,10.1178
2012-10-08,,0,0,0,0,0,0,1.0686,0.055,0.054,0.054,0.055,0.054,0.054,0.0507,0.0507,0.0507,14.8813,9.2309
2012-10-09,,0,0,0,0,0,0,13.2388,0.091,0.091,0.09,0.091,0.091,0.09,0.0507,0.0507,0.0507,9.3317,0.9577
2012-10-10,,0,0,0,0,0,0,0.4373,0.064,0.083,0.086,0.064,0.083,0.086,0.0507,0.0507,0.0507,8.7188,7.0033
2012-10-11,,0,0,0,0,0,0,0,0.052,0.079,0.083,0.052,0.079,0.083,0.0507,0.0507,0.0507,7.395,8.2429
2012-10-12,,0,0,0,0,0,0,13.5926,0.092,0.088,0.09,0.092,0.088,0.09,0.0507,0.0507,0.0507,7.8863,0.4445
2012-10-13,,0,0,0,0,0,0,1.1906,0.067,0.084,0.087,0.067,0.084,0.087,0.0507,0.0507,0.0507,6.0496,6.2941
2012-10-14,,0,0,0,0,0,0,6.2004,0.078,0.087,0.089,0.078,0.087,0.089,0.0507,0.0507,0.0507,5.4746,8.5677
2012-10-15,,0,0,0,0,0,0,6.043,0.07,0.086,0.089,0.07,0.086,0.089,0.0507,0.0507,0.0507,7.4892,1.5608
2012-10-16,,0,0,0,0,0,0,0.8304,0.059,0.08,0.084,0.059,0.08,0.084,0.0507,0.0507,0.0507,12.0621,3.4228
2012-10-17,,0,0,0,0,0,0,0.9387,0.046,0.073,0.08,0.046,0.073,0.08,0.0507,0.0507,0.0507,15.8225,5.7166
2012-10-18,,0,0,0,0,0,0,0.8075,0.054,0.068,0.078,0.054,0.068,0.078,0.0507,0.0507,0.0507,12.8413,4.3995
2012-10-19,,0,0,0,0,0,0,0.1008,0.054,0.065,0.077,0.054,0.065,0.077,0.0507,0.0507,0.0507,13.3142,7.2113
2012-10-20,,0,0,0,0,0,0,0.0583,0.054,0.062,0.075,0.054,0.062,0.075,0.0507,0.0507,0.0507,11.0171,7.0765
2012-10-21,,0,0,0,0,0,0,0.1418,0.055,0.059,0.074,0.055,0.059,0.074,0.0507,0.0507,0.0507,11.3521,5.6964
2012-10-22,,0,0,0,0,0,0,0.148,0.056,0.056,0.072,0.056,0.056,0.072,0.0507,0.0507,0.0507,9.365,6.905
2012-10-23,,0,0,0,0,0,0,3.7446,0.085,0.062,0.07,0.085,0.062,0.07,0.0507,0.0507,0.0507,5.0163,1.8868
2012-10-24,,0,0,0,0,0,0,1.7823,0.075,0.074,0.07,0.075,0.074,0.07,0.0507,0.0507,0.0507,3.1383,3.5287
2012-10-25,,0,0,0,0,0,0,0.6495,0.068,0.071,0.07,0.068,0.071,0.07,0.0507,0.0507,0.0507,3.3733,4.9359
2012-10-26,,0,0,0,0,0,0,2.5208,0.064,0.073,0.07,0.064,0.073,0.07,0.0507,0.0507,0.0507,5.5467,2.5208
2012-10-27,,0,0,0,0,0,0,0,0.052,0.07,0.07,0.052,0.07,0.07,0.0507,0.0507,0.0507,1.9792,7.6153
2012-10-28,,0,0,0,0,0,0,12.9137,0.092,0.086,0.088,0.092,0.086,0.088,0.0507,0.0507,0.0507,6.6117,1.6037
2012-10-29,,0,0,0,0,0,0,5.8722,0.066,0.086,0.089,0.066,0.086,0.089,0.0507,0.0507,0.0507,8.9863,2.2215
2012-10-30,,0,0,0,0,0,0,10.1737,0.069,0.086,0.089,0.069,0.086,0.089,0.0507,0.0507,0.0507,3.6058,1.2076
2012-10-31,,0,0,0,0,0,0,2.6209,0.062,0.081,0.085,0.062,0.081,0.085,0.0507,0.0507,0.0507,6.7475,1.5137
2012-11-01,,0,0,0,0,0,0,0.3572,0.057,0.079,0.083,0.057,0.079,0.083,0.0507,0.0507,0.0507,3.0483,3.4523
2012-11-02,,0,0,0,0,0,0,0,0.051,0.076,0.081,0.051,0.076,0.081,0.0507,0.0507,0.0507,1.9588,6.0635
2012-11-03,,0,0,0,0,0,0,3.6179,0.084,0.078,0.079,0.084,0.078,0.079,0.0507,0.0507,0.0507,3.0783,1.6917
2012-11-04,,0,0,0,0,0,0,0.1699,0.068,0.076,0.078,0.068,0.076,0.078,0.0507,0.0507,0.0507,6.9038,5.8613
2012-11-05,,0,0,0,0,0,0,0.6235,0.053,0.071,0.075,0.053,0.071,0.075,0.0507,0.0507,0.0507,8.7146,1.8063
2012-11-06,,0,0,0,0,0,0,11.3277,0.091,0.085,0.088,0.091,0.085,0.088,0.0507,0.0507,0.0507,9.3321,0.6665
2012-11-07,,0,0,0,0,0,0,0.3988,0.069,0.083,0.085,0.069,0.083,0.085,0.0507,0.0507,0.0507,4.5775,3.0157
2012-11-08,,0,0,0,0,0,0,1.2715,0.065,0.079,0.082,0.065,0.079,0.082,0.0507,0.0507,0.0507,3.9367,2.445
2012-11-09,,0,0,0,0,0,0,0.8202,0.055,0.074,0.08,0.055,0.074,0.08,0.0507,0.0507,0.0507,6.7925,2.2717
2012-11-10,,0,0,0,0,0,0,0.0847,0.056,0.071,0.079,0.056,0.071,0.079,0.0507,0.0507,0.0507,3.2679,2.7415
2012-11-11,,0,0,0,0,0,0,0,0.055,0.07,0.078,0.055,0.07,0.078,0.0507,0.0507,0.0507,-2.0308,5.0826
2012-11-12,,0,0,0,0,0,0,1.655,0.072,0.07,0.078,0.072,0.07,0.078,0.0507,0.0507,0.0507,1.2888,4.9236
2012-11-13,,0,0,0,0,0,0,1.9284,0.078,0.07,0.077,0.078,0.07,0.077,0.0507,0.0507,0.0507,3.3458,0.7539
2012-11-14,,0,0,0,0,0,0,0.1343,0.079,0.07,0.077,0.079,0.07,0.077,0.0507,0.0507,0.0507,1.0796,3.7316
2012-11-15,,0,0,0,0,0,0,0.2304,0.064,0.066,0.075,0.064,0.066,0.075,0.0507,0.0507,0.0507,2.0542,1.2113
2012-11-16,,0,0,0,0,0,0,0.1411,0.05,0.063,0.074,0.05,0.063,0.074,0.0507,0.0507,0.0507,2.17,2.9008
2012-11-17,,0,0,0,0,0,0,0.2823,0.052,0.06,0.072,0.052,0.06,0.072,0.0507,0.0507,0.0507,3.0154,2.1509
2012-11-18,,0,0,0,0,0,0,0.364,0.056,0.06,0.072,0.056,0.06,0.072,0.0507,0.0507,0.0507,0.8688,2.0583
2012-11-19,,0,0,0,0,0,0,0.0847,0.057,0.06,0.072,0.057,0.06,0.072,0.0507,0.0507,0.0507,-0.4,4.0835
2012-11-20,,0,0,0,0,0,0,0.133,0.058,0.06,0.072,0.058,0.06,0.072,0.0507,0.0507,0.0507,1.2417,2.6224
2012-11-21,,0,0,0,0,0,0,0.1611,0.056,0.059,0.072,0.056,0.059,0.072,0.0507,0.0507,0.0507,3.0575,2.7548
2012-11-22,,0,0,0,0,0,0,0,0.055,0.057,0.071,0.055,0.057,0.071,0.0507,0.0507,0.0507,1.3579,4.2458
2012-11-23,,0,0,0,0,0,0,0,0.054,0.056,0.07,0.054,0.056,0.07,0.0507,0.0507,0.0507,-1.3417,4.4136
2012-11-24,,0,0,0,0,0,0,0,0.054,0.056,0.07,0.054,0.056,0.07,0.0507,0.0507,0.0507,-1.9246,4.2067
2012-11-25,,0,0,0,0,0,0,0.6984,0.062,0.056,0.07,0.062,0.056,0.07,0.0507,0.0507,0.0507,-3.3479,2.309
2012-11-26,,0,0,0,0,0,0,1.4893,0.078,0.056,0.07,0.078,0.056,0.07,0.0507,0.0507,0.0507,-0.3075,1.4699
2012-11-27,,0,0,0,0,0,0,0.6125,0.084,0.056,0.07,0.084,0.056,0.07,0.0507,0.0507,0.0507,-0.1092,1.5334
2012-11-28,,0,0,0,0,0,0,4.3155,0.132,0.056,0.07,0.132,0.056,0.07,0.0507,0.0507,0.0507,-1.9263,0.508
2012-11-29,,0,0,0,0,0,0,0.9216,0.13,0.056,0.069,0.13,0.056,0.069,0.0507,0.0507,0.0507,4.0192,0.8265
2012-11-30,,0,0,0,0,0,0,3.0977,0.139,0.056,0.067,0.139,0.056,0.067,0.0507,0.0507,0.0507,9.6533,1.2602
2012-12-01,,0,0,0,0,0,0,0.8557,0.076,0.089,0.085,0.076,0.089,0.085,0.0507,0.0507,0.0507,9.1113,1.9265
2012-12-02,,0,0,0,0,0,0,0.9176,0.067,0.082,0.084,0.067,0.082,0.084,0.0507,0.0507,0.0507,5.2633,0.8613
2012-12-03,,0,0,0,0,0,0,14.1014,0.117,0.092,0.092,0.117,0.092,0.092,0.0507,0.0507,0.0507,-0.2617,0.9292
2012-12-04,,0,0,0,0,0,0,1.2553,0.068,0.086,0.089,0.068,0.086,0.089,0.0507,0.0507,0.0507,3.0733,0.8497
2012-12-05,,0,0,0,0,0,0,0.0755,0.069,0.084,0.086,0.069,0.084,0.086,0.0507,0.0507,0.0507,-1.28,2.4577
2012-12-06,,0,0,0,0,0,0,0.5877,0.076,0.083,0.085,0.076,0.083,0.085,0.0507,0.0507,0.0507,-2.5683,1.0952
2012-12-07,,0,0,0,0,0,0,4.3309,0.123,0.083,0.084,0.123,0.083,0.084,0.0507,0.0507,0.0507,-1.4354,0.2391
2012-12-08,,0,0,0,0,0,0,0.501,0.128,0.082,0.083,0.128,0.082,0.083,0.0507,0.0507,0.0507,-0.0571,1.1264
2012-12-09,,0,0,0,0,0,0,0.2023,0.131,0.082,0.083,0.131,0.082,0.083,0.0507,0.0507,0.0507,-3.3467,2.0884
2012-12-10,,0,0,0,0,0,0,0.9773,0.141,0.082,0.082,0.141,0.082,0.082,0.0507,0.0507,0.0507,-0.6846,0.9082
2012-12-11,,0,0,0,0,0,0,0.2288,0.144,0.081,0.082,0.144,0.081,0.082,0.0507,0.0507,0.0507,-4.0329,2.5133
2012-12-12,,0,0,0,0,0,0,1.8903,0.165,0.081,0.082,0.165,0.081,0.082,0.0507,0.0507,0.0507,-8.3192,2.3567
2012-12-13,,0,0,0,0,0,0,15.6048,0.343,0.081,0.082,0.343,0.081,0.082,0.0507,0.0507,0.0507,-6.3196,0.3041
2012-12-14,,0,0,0,0,0,0,3.2229,0.38,0.081,0.082,0.38,0.081,0.082,0.0507,0.0507,0.0507,-9.5563,0.6988
2012-12-15,,0,0,0,0,0,0,0,0.38,0.081,0.082,0.38,0.081,0.082,0.0507,0.0507,0.0507,-12.1171,3.2535
2012-12-16,,0,0,0,0,0,0,0,0.38,0.081,0.081,0.38,0.081,0.081,0.0507,0.0507,0.0507,-13.3542,3.5929
2012-12-17,,0,0,0,0,0,0,0.1024,0.381,0.081,0.081,0.381,0.081,0.081,0.0507,0.0507,0.0507,-14.9542,2.7988
2012-12-18,,0,0,0,0,0,0,0,0.381,0.081,0.081,0.381,0.081,0.081,0.0507,0.0507,0.0507,-15.6238,3.3193
2012-12-19,,0,0,0,0,0,0,0,0.381,0.081,0.081,0.381,0.081,0.081,0.0507,0.0507,0.0507,-15.6238,3.511
2012-12-20,,0,0,0,0,0,0,0,0.381,0.081,0.081,0.381,0.081,0.081,0.0507,0.0507,0.0507,-14.5817,3.4589
2012-12-21,,0,0,0,0,0,0,0,0.381,0.081,0.081,0.381,0.081,0.081,0.0507,0.0507,0.0507,-13.2567,2.7552
2012-12-22,,0,0,0,0,0,0,0,0.381,0.081,0.081,0.381,0.081,0.081,0.0507,0.0507,0.0507,-12.0721,1.6154
2012-12-23,,0,0,0,0,0,0,0,0.381,0.081,0.081,0.381,0.081,0.081,0.0507,0.0507,0.0507,-14.69,2.3457
2012-12-24,,0,0,0,0,0,0,0.563,0.387,0.081,0.081,0.387,0.081,0.081,0.0507,0.0507,0.0507,-18.86,3.0947
2012-12-25,,0,0,0,0,0,0,0.2407,0.39,0.081,0.081,0.39,0.081,0.081,0.0507,0.0507,0.0507,-14.8454,2.0416
2012-12-26,,0,0,0,0,0,0,1.9555,0.412,0.081,0.081,0.412,0.081,0.081,0.0507,0.0507,0.0507,-2.7892,0.1753
2012-12-27,,0,0,0,0,0,0,5.8504,0.471,0.081,0.081,0.471,0.081,0.081,0.0507,0.0507,0.0507,1.4425,0.1584
2012-12-28,,0,0,0,0,0,0,1.0024,0.482,0.081,0.081,0.482,0.081,0.081,0.0507,0.0507,0.0507,1.4825,1.22
2012-12-29,,0,0,0,0,0,0,0.2435,0.484,0.08,0.081,0.484,0.08,0.081,0.0507,0.0507,0.0507,-1.8463,2.7317
2012-12-30,,0,0,0,0,0,0,0,0.484,0.08,0.081,0.484,0.08,0.081,0.0507,0.0507,0.0507,-6.2221,3.0762
2012-12-31,,0,0,0,0,0,0,0.5707,0.491,0.08,0.081,0.491,0.08,0.081,0.0507,0.0507,0.0507,-3.0821,3.0958
2013-01-01,,0,0,0,0,0,0,2.0158,0.513,0.08,0.081,0.513,0.08,0.081,0.0507,0.0507,0.0507,-0.9725,0.3739
2013-01-02,,0,0,0,0,0,0,0,0.513,0.08,0.081,0.513,0.08,0.081,0.0507,0.0507,0.0507,-0.82,3.0595
2013-01-03,,0,0,0,0,0,0,1.4745,0.528,0.08,0.081,0.528,0.08,0.081,0.0507,0.0507,0.0507,0.165,0.5889
2013-01-04,,0,0,0,0,0,0,1.854,0.536,0.08,0.081,0.536,0.08,0.081,0.0507,0.0507,0.0507,0.1396,1.0565
2013-01-05,,0,0,0,0,0,0,3.1328,0.541,0.08,0.081,0.541,0.08,0.081,0.0507,0.0507,0.0507,-0.3375,0.3666
2013-01-06,,0,0,0,0,0,0,1.3684,0.544,0.08,0.081,0.544,0.08,0.081,0.0507,0.0507,0.0507,-1.9321,0.4871
2013-01-07,,0,0,0,0,0,0,1.2062,0.547,0.08,0.081,0.547,0.08,0.081,0.0507,0.0507,0.0507,-2.0496,1.0381
2013-01-08,,0,0,0,0,0,0,0.6255,0.549,0.08,0.081,0.549,0.08,0.081,0.0507,0.0507,0.0507,-2.7346,1.5405
2013-01-09,,0,0,0,0,0,0,0.3802,0.55,0.08,0.081,0.55,0.08,0.081,0.0507,0.0507,0.0507,-6.2467,2.2985
2013-01-10,,0,0,0,0,0,0,0.3149,0.552,0.08,0.081,0.552,0.08,0.081,0.0507,0.0507,0.0507,-9.4746,2.2353
2013-01-11,,0,0,0,0,0,0,1.2817,0.553,0.08,0.081,0.553,0.08,0.081,0.0507,0.0507,0.0507,-7.1638,0.8511
2013-01-12,,0,0,0,0,0,0,0.3483,0.554,0.08,0.081,0.554,0.08,0.081,0.0507,0.0507,0.0507,-4.9417,1.9461
2013-01-13,,0,0,0,0,0,0,0.1968,0.555,0.08,0.081,0.555,0.08,0.081,0.0507,0.0507,0.0507,-8.4733,2.9861
2013-01-14,,0,0,0,0,0,0,0.2076,0.555,0.08,0.08,0.555,0.08,0.08,0.0507,0.0507,0.0507,-10.3,2.9336
2013-01-15,,0,0,0,0,0,0,1.0383,0.556,0.08,0.08,0.556,0.08,0.08,0.0507,0.0507,0.0507,-12.9217,3.6456
2013-01-16,,0,0,0,0,0,0,5.7875,0.556,0.08,0.08,0.556,0.08,0.08,0.0507,0.0507,0.0507,-4.8517,0.8197
2013-01-17,,0,0,0,0,0,0,6.2486,0.557,0.08,0.08,0.557,0.08,0.08,0.0507,0.0507,0.0507,-2.25,0.5296
2013-01-18,,0,0,0,0,0,0,1.359,0.557,0.08,0.08,0.557,0.08,0.08,0.0507,0.0507,0.0507,-1.7471,1.2219
2013-01-19,,0,0,0,0,0,0,3.2925,0.558,0.08,0.08,0.558,0.08,0.08,0.0507,0.0507,0.0507,-1.5096,1.5036
